Date,spec,label,sector_col,exclude_psu,baseline_corr,same_sector_mean,same_sector_excess,same_group_mean,same_group_excess,n_tickers,n_baseline_pairs,n_sector_pairs,n_group_pairs
2018-01-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.16102268119277574,0.18957024717135407,0.028547565978578326,0.2529554385272444,0.09193275733446865,178,15744,570,416
2018-01-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.16281792753278662,0.1924503555834092,0.029632428050622578,0.2556657255815106,0.09284779804872395,178,15744,570,416
2018-01-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.15408989395932482,0.18016264251354727,0.026072748554222452,0.22806325213022244,0.07397335817089762,178,15744,570,416
2018-02-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18355517131070584,0.20459062655514265,0.021035455244436813,0.2601132250489343,0.07655805373822847,178,15744,570,416
2018-02-09,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18157680419584873,0.2039099035391139,0.02233309934326516,0.2623498673933713,0.08077306319752256,178,15744,570,416
2018-02-16,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.182634523113403,0.20628231112596032,0.02364778801255732,0.2627193323018421,0.08008480918843908,178,15744,570,416
2018-02-23,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1826835880717086,0.20830197433588746,0.025618386264178866,0.26480426810209534,0.08212068003038675,178,15744,570,416
2018-03-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18297495654214843,0.20974250375687867,0.026767547214730236,0.26928995660169114,0.0863150000595427,178,15744,570,416
2018-03-09,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19555884987255662,0.22459684769406815,0.029037997821511535,0.28698822957672476,0.09142937970416815,178,15744,570,416
2018-03-16,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18427679873918967,0.20974709630047472,0.02547029756128505,0.2799685990829993,0.09569180034380964,178,15744,570,416
2018-03-23,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18872816067897782,0.2143722683013781,0.02564410762240027,0.28579281079811414,0.09706465011913631,179,15931,578,416
2018-03-30,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19193995752986343,0.22259801296760662,0.030658055437743192,0.287233877813546,0.09529392028368255,182,16471,589,416
2018-04-06,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20341292543065964,0.23828995771938552,0.03487703228872588,0.29533391396346215,0.0919209885328025,182,16471,589,416
2018-04-13,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2041488179408759,0.2355804461259527,0.031431628185076804,0.29519541257940757,0.09104659463853168,182,16471,589,416
2018-04-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2046461422458537,0.2336754880008579,0.02902934575500421,0.2920002299590114,0.08735408771315772,182,16471,589,416
2018-04-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20274355801434668,0.2316724394484895,0.028928881434142822,0.2923592978994164,0.08961573988506971,182,16471,589,416
