Ticker,Quarter_End,Promoter_Group,Dominant_Promoter_Entity,Dominant_Promoter_Shares
SANOFI,2021-03-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2021-06-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2021-09-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2021-12-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2022-03-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2022-06-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2022-09-30,Independent,Hoechst Gmbh,13904722.0
SANOFI,2022-12-31,Independent,Hoechst Gmbh,13904722.0
SANOFI,2023-03-31,Independent,Hoechst Gmbh,13904722.0
SANOFI,2023-06-30,Independent,HOESCHT GMBH,13904722.0
SANOFI,2023-09-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2023-12-31,Independent,Hoechst Gmbh,13904722.0
SANOFI,2024-03-31,Independent,Hoechst Gmbh,13904722.0
SANOFI,2024-06-30,Independent,Hoechst Gmbh,13904722.0
SANOFI,2024-09-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2024-12-31,Independent,Hoechst Gmbh,13904722.0
SANOFI,2025-03-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2025-06-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2025-09-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2025-12-31,Independent,HOECHST GMBH,13904722.0
SBICARD,2020-03-12,Independent,State Bank of India,652633987.0
SBICARD,2020-03-31,Independent,State Bank of India,652633987.0
SBICARD,2020-06-30,Independent,State Bank of India,652633987.0
SBICARD,2020-09-30,Independent,State Bank of India,652633987.0
SBICARD,2020-12-31,Independent,State Bank of India,652633987.0
SBICARD,2021-03-31,Independent,State Bank of India,652633991.0
SBICARD,2021-06-30,Independent,State Bank of India,652633991.0
SBICARD,2021-09-30,Independent,State Bank of India,652633992.0
SBICARD,2021-12-31,Independent,State Bank of India,652633992.0
SBICARD,2022-03-31,Independent,State Bank of India,652633992.0
SBICARD,2022-06-30,Independent,State Bank of India,652633992.0
SBICARD,2022-09-30,Independent,State Bank of India,652633992.0
SBICARD,2022-12-31,Independent,State Bank of India,652633992.0
SBICARD,2023-03-31,Independent,State Bank of India,652633992.0
SBICARD,2023-06-30,Independent,State Bank of India,652633992.0
SBICARD,2023-09-30,Independent,State Bank of India,652633992.0
SBICARD,2023-12-31,Independent,State Bank of India,652633992.0
SBICARD,2024-03-31,Independent,State Bank of India,652633992.0
SBICARD,2024-06-30,Independent,State Bank of India,652633992.0
SBICARD,2024-09-30,Independent,State Bank of India,652633992.0
SBICARD,2024-12-31,Independent,State Bank of India,652633992.0
SBICARD,2025-03-31,Independent,State Bank of India,652633992.0
SBICARD,2025-06-30,Independent,State Bank of India,652633992.0
SBICARD,2025-09-30,Independent,State Bank of India,652633992.0
SBICARD,2025-12-31,Independent,State Bank Of India,652633992.0
SBILIFE,2017-09-29,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2017-12-31,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2018-03-31,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2018-06-30,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2018-09-30,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2018-12-31,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2019-03-31,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2019-06-30,Independent,STATE BANK OF INDIA,620999994.0
SBILIFE,2019-09-30,Independent,STATE BANK OF INDIA,575999994.0
SBILIFE,2019-12-31,Independent,State Bank of India,575999994.0
SBILIFE,2020-03-31,Independent,STATE BANK OF INDIA,575999994.0
SBILIFE,2020-06-30,Independent,STATE BANK OF INDIA,554999994.0
SBILIFE,2020-09-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2020-12-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2021-03-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2021-06-30,Independent,State Bank of India,555000000.0
SBILIFE,2021-09-30,Independent,State Bank of India,555000000.0
SBILIFE,2021-12-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2022-03-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2022-06-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2022-09-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2022-12-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2023-03-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2023-06-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2023-09-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2023-12-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2024-03-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2024-06-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2024-09-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2024-12-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2025-03-31,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2025-06-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2025-09-30,Independent,STATE BANK OF INDIA,555000000.0
SBILIFE,2025-12-31,Independent,STATE BANK OF INDIA,555000000.0
SBIN,2014-02-03,Independent,,0.0
SBIN,2014-03-31,Independent,,0.0
SBIN,2014-06-30,Independent,,0.0
SBIN,2014-09-30,Independent,,0.0
SBIN,2014-12-31,Independent,,0.0
SBIN,2015-03-31,Independent,,0.0
SBIN,2015-06-30,Independent,,0.0
SBIN,2015-09-30,Independent,,0.0
SBIN,2015-12-31,GOI_PSU,Central Government/ State Government(s),93432693.0
SBIN,2016-03-31,GOI_PSU,Central Government/ State Government(s),4671634652.0
SBIN,2016-06-30,GOI_PSU,Central Government/ State Government(s),93432693.0
SBIN,2016-09-30,GOI_PSU,Central Government/ State Government(s),93432693.0
SBIN,2016-12-31,GOI_PSU,Central Government/ State Government(s),93432693.0
SBIN,2017-01-20,GOI_PSU,Central Government/ State Government(s),97647241.0
SBIN,2017-03-31,GOI_PSU,Central Government/ State Government(s),97647241.0
SBIN,2017-06-12,GOI_PSU,Central Government/ State Government(s),4926593562.0
SBIN,2017-06-30,GOI_PSU,Central Government/ State Government(s),98531871.0
SBIN,2017-09-30,GOI_PSU,Central Government/ State Government(s),4926593562.0
SBIN,2017-12-31,GOI_PSU,Central Government/ State Government(s),97729098.0
SBIN,2018-03-27,GOI_PSU,Central Government/ State Government(s),5178988645.0
SBIN,2018-03-31,GOI_PSU,Central Government/ State Government(s),5178988645.0
SBIN,2018-06-30,GOI_PSU,Central Government/ State Government(s),102917616.0
SBIN,2018-09-30,GOI_PSU,Central Government/ State Government(s),102986299.0
SBIN,2018-12-31,GOI_PSU,Central Government/ State Government(s),102986299.0
SBIN,2019-03-31,GOI_PSU,Central Government/ State Government(s),101977659.0
SBIN,2019-06-30,GOI_PSU,Central Government/ State Government(s),101977659.0
SBIN,2019-09-30,GOI_PSU,Central Government/ State Government(s),101977659.0
SBIN,2019-12-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2020-03-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2020-06-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2020-09-30,GOI_PSU,Central Government/ State Government(s),5079775288.0
SBIN,2020-12-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2021-03-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2021-06-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2021-09-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2021-12-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2022-03-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2022-06-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2022-09-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2022-12-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2023-03-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2023-06-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2023-09-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2023-12-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2024-03-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2024-06-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2024-09-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2024-12-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2025-03-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2025-06-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2025-07-21,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2025-09-30,GOI_PSU,Central Government/ State Government(s),101595505.0
SBIN,2025-12-31,GOI_PSU,Central Government/ State Government(s),101595505.0
SHREECEM,2014-03-31,Independent,,0.0
SHREECEM,2014-06-30,Independent,,0.0
SHREECEM,2014-09-30,Independent,,0.0
SHREECEM,2014-12-31,Independent,,0.0
SHREECEM,2015-03-31,Independent,,0.0
SHREECEM,2015-06-30,Independent,,0.0
SHREECEM,2015-09-30,Independent,,0.0
SHREECEM,2015-12-31,Independent,SHREE CAPITAL SERVICES LTD,8984155.0
SHREECEM,2016-03-31,Independent,Body Corporate,21495313.0
SHREECEM,2016-06-30,Independent,Body Corporate,21495313.0
SHREECEM,2016-09-30,Independent,Body Corporate,21495313.0
SHREECEM,2016-12-31,Independent,Body Corporate,21495313.0
SHREECEM,2017-03-31,Independent,Body Corporate,21495313.0
SHREECEM,2017-06-30,Independent,Body Corporate,21495313.0
SHREECEM,2017-09-30,Independent,Body Corporate,21495313.0
SHREECEM,2017-12-31,Independent,Body Corporate,21495313.0
SHREECEM,2018-03-31,Independent,SHREE CAPITAL SERVICES LTD,8984155.0
SHREECEM,2018-06-30,Independent,SHREE CAPITAL SERVICES LTD,8984155.0
SHREECEM,2018-09-30,Independent,SHREE CAPITAL SERVICES LTD,8984155.0
SHREECEM,2018-12-31,Independent,SHREE CAPITAL SERVICES LTD,8984155.0
SHREECEM,2019-03-31,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2019-06-30,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2019-09-30,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2019-11-23,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2019-12-31,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2020-03-31,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2020-06-30,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2020-09-30,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2020-12-31,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2021-03-31,Independent,SHREE CAPITAL SERVICES LTD.,8984155.0
SHREECEM,2021-06-30,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2021-09-30,Independent,SHREE CAPITAL SERVICES LIMITED,8984155.0
SHREECEM,2021-12-31,Independent,Shree Capital Services Ltd.,8984155.0
SHREECEM,2022-03-31,Independent,Shree Capital Services Ltd.,8984155.0
SHREECEM,2022-06-30,Independent,Shree Capital Services Ltd.,8984155.0
SHREECEM,2022-09-30,Independent,Shree Capital Services Ltd.,8984155.0
SHREECEM,2022-12-31,Independent,Shree Capital Services Ltd.,8984155.0
SHREECEM,2023-03-31,Independent,Shree Capital Services Ltd.,8984155.0
SHREECEM,2023-06-30,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2023-09-30,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2023-12-31,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2024-03-31,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2024-06-30,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2024-09-30,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2024-12-31,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2025-03-31,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2025-06-30,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2025-09-30,Independent,Shree Capital Services Ltd,8984155.0
SHREECEM,2025-12-31,Independent,Shree Capital Services Ltd,8984155.0
SIEMENS,2014-03-31,Independent,,0.0
SIEMENS,2014-06-30,Independent,,0.0
SIEMENS,2014-09-30,Independent,,0.0
SIEMENS,2014-12-31,Independent,,0.0
SIEMENS,2015-03-31,Independent,,0.0
SIEMENS,2015-06-30,Independent,,0.0
SIEMENS,2015-09-30,Independent,,0.0
SIEMENS,2015-12-31,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2016-03-31,Independent,Body Corporate,267089913.0
SIEMENS,2016-06-30,Independent,Body Corporate,267089913.0
SIEMENS,2016-09-30,Independent,Body Corporate,267089913.0
SIEMENS,2016-12-31,Independent,Body Corporate,267089913.0
SIEMENS,2017-03-31,Independent,Body Corporate,267089913.0
SIEMENS,2017-06-30,Independent,Body Corporate,267089913.0
SIEMENS,2017-09-30,Independent,Body Corporate,267089913.0
SIEMENS,2017-12-31,Independent,Body Corporate,267089913.0
SIEMENS,2018-03-31,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2018-06-30,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2018-09-30,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2018-12-31,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2019-03-31,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2019-06-30,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2019-09-30,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2019-12-31,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2020-03-31,Independent,"Siemens Aktiengesellschaft, Germany",255351805.0
SIEMENS,2020-06-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2020-09-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2020-12-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2021-03-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2021-06-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2021-09-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2021-12-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2022-03-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2022-06-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2022-09-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2022-12-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2023-03-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2023-06-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2023-09-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2023-12-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2024-03-31,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2024-06-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2024-09-30,Independent,Siemens International Holding B.V.,169882943.0
SIEMENS,2024-12-31,Independent,Siemens International Holding B.V,169882943.0
SIEMENS,2025-03-31,Independent,Siemens International Holding B.V,169882943.0
SIEMENS,2025-06-30,Independent,Siemens International Holding B.V,169882943.0
SIEMENS,2025-09-30,Independent,Siemens International Holding B.V,169882943.0
SIEMENS,2025-12-31,Independent,Siemens International Holding B.V,187947172.0
SINTEX,2014-03-31,Independent,,0.0
SINTEX,2014-05-19,Independent,,0.0
SINTEX,2014-06-12,Independent,,0.0
SINTEX,2014-06-20,Independent,,0.0
SINTEX,2014-06-30,Independent,,0.0
SINTEX,2014-08-11,Independent,,0.0
SINTEX,2014-08-20,Independent,,0.0
SINTEX,2014-09-30,Independent,,0.0
SINTEX,2014-11-08,Independent,,0.0
SINTEX,2014-11-29,Independent,,0.0
SINTEX,2014-12-20,Independent,,0.0
SINTEX,2014-12-31,Independent,,0.0
SINTEX,2015-02-04,Independent,,0.0
SINTEX,2015-02-28,Independent,,0.0
SINTEX,2015-03-12,Independent,,0.0
SINTEX,2015-03-31,Independent,,0.0
SINTEX,2015-06-30,Independent,,0.0
SINTEX,2015-09-30,Independent,,0.0
SINTEX,2015-12-31,Independent,Bodies Corporate- BVM Finance Pvt. Ltd.,78103905.0
SINTEX,2016-03-31,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2016-06-30,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2016-09-26,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2016-09-30,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2016-12-31,Independent,Body Corporate,166976978.0
SINTEX,2017-03-31,Independent,Body Corporate,166976978.0
SINTEX,2017-06-30,Independent,Body Corporate,166976978.0
SINTEX,2017-09-30,Independent,Body Corporate,166976978.0
SINTEX,2017-12-31,Independent,Body Corporate,166976978.0
SINTEX,2018-03-31,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2018-06-30,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2018-09-30,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2018-12-31,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2019-03-31,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2019-06-30,Independent,BVM Finance Private Limited,78103905.0
SINTEX,2019-09-30,Independent,BVM Finance Private Limited,57403905.0
SINTEX,2019-12-31,Independent,BVM Finance Private Limited,16303905.0
SINTEX,2020-03-31,Independent,BVM Finance Private Limited,16303905.0
SINTEX,2020-06-30,Independent,BVM Finance Private Limited,16303905.0
SINTEX,2020-09-30,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2020-12-31,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2021-03-31,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2021-06-30,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2021-09-30,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2021-12-31,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2022-03-31,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2022-06-30,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2022-09-30,Independent,BVM Finance Private Limited,11303905.0
SINTEX,2022-12-31,Independent,BVM Finance Private Limited,11303905.0
SJVN,2014-03-31,Independent,,0.0
SJVN,2014-06-30,Independent,,0.0
SJVN,2014-09-30,Independent,,0.0
SJVN,2014-12-31,Independent,,0.0
SJVN,2015-03-31,Independent,,0.0
SJVN,2015-06-30,Independent,,0.0
SJVN,2015-09-30,Independent,,0.0
SJVN,2015-12-31,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2016-03-31,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2016-06-30,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2016-09-30,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2016-12-31,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2017-03-31,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2017-06-30,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2017-09-30,GOI_PSU,Central Government/ State Government(s),3721626500.0
SJVN,2017-12-31,GOI_PSU,Central Government/ State Government(s),3711615879.0
SJVN,2018-03-14,GOI_PSU,Central Government/ State Government(s),3567274626.0
SJVN,2018-03-31,GOI_PSU,Central Government/ State Government(s),3567274626.0
SJVN,2018-06-30,GOI_PSU,Central Government/ State Government(s),3560986182.0
SJVN,2018-09-30,GOI_PSU,Central Government/ State Government(s),3561638457.0
SJVN,2018-12-31,GOI_PSU,Central Government/ State Government(s),3518371902.0
SJVN,2019-03-31,GOI_PSU,Central Government/ State Government(s),3488890366.0
SJVN,2019-06-30,GOI_PSU,Central Government/ State Government(s),3488890366.0
SJVN,2019-09-30,GOI_PSU,Central Government/ State Government(s),3458413896.0
SJVN,2019-12-31,GOI_PSU,Central Government/ State Government(s),3454141852.0
SJVN,2020-03-31,GOI_PSU,Central Government/ State Government(s),3409816933.0
SJVN,2020-06-30,GOI_PSU,Central Government/ State Government(s),3409816933.0
SJVN,2020-09-30,GOI_PSU,Central Government/ State Government(s),3409816933.0
SJVN,2020-12-31,GOI_PSU,Central Government/ State Government(s),3409816933.0
SJVN,2021-03-31,GOI_PSU,Central Government/ State Government(s),3409816933.0
SJVN,2021-06-30,GOI_PSU,Central Government/ State Government(s),3409816933.0
SJVN,2021-09-30,GOI_PSU,Central Government/ State Government(s),3409816933.0
